Data from FLMS141361__1__15-52-51-807.txt Node

Date: Tue Dec 02 15:52:51 MST 2025
User: kpspe
Spectrometer: FLMS14136
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.315	-81.87
339.697	-81.87
340.079	-81.87
340.461	-71.65
340.843	-99.74
341.225	-135.49
341.607	-104.85
341.989	-122.72
342.371	-38.46
342.752	-92.08
343.134	-79.31
343.516	-99.74
343.897	43.25
344.279	-5.27
344.661	73.89
345.042	76.44
345.423	91.76
345.805	45.8
346.186	96.87
346.567	142.83
346.949	107.08
347.33	170.92
347.711	183.68
348.092	204.11
348.473	242.41
348.854	250.07
349.235	303.69
349.616	313.91
349.997	308.8
350.378	283.27
350.758	326.67
351.139	339.44
351.52	344.55
351.9	280.71
352.281	375.19
352.661	370.08
353.042	403.27
353.422	390.51
353.803	479.88
354.183	513.07
354.563	352.21
354.943	382.85
355.324	393.06
355.704	395.61
356.084	372.63
356.464	387.95
356.844	444.13
357.224	459.45
357.603	380.29
357.983	382.85
358.363	410.93
358.743	454.34
359.122	359.87
359.502	362.42
359.882	403.27
360.261	347.1
360.641	449.23
361.02	418.59
361.399	393.06
361.779	357.31
362.158	364.97
362.537	298.59
362.916	359.87
363.296	367.53
363.675	370.08
364.054	385.4
364.433	433.91
364.812	449.23
365.19	395.61
365.569	377.74
365.948	344.55
366.327	321.57
366.705	436.47
367.084	370.08
367.463	349.65
367.841	370.08
368.22	352.21
368.598	324.12
368.977	377.74
369.355	316.46
369.733	347.1
370.111	362.42
370.49	329.23
370.868	462
371.246	385.4
371.624	319.01
372.002	321.57
372.38	357.31
372.758	336.89
373.136	364.97
373.513	362.42
373.891	377.74
374.269	359.87
374.646	375.19
375.024	380.29
375.402	336.89
375.779	349.65
376.157	367.53
376.534	410.93
376.911	387.95
377.289	416.04
377.666	347.1
378.043	339.44
378.42	377.74
378.797	416.04
379.175	375.19
379.552	364.97
379.929	311.35
380.305	390.51
380.682	431.36
381.059	324.12
381.436	375.19
381.813	377.74
382.189	433.91
382.566	408.38
382.943	426.25
383.319	334.33
383.696	303.69
384.072	326.67
384.448	395.61
384.825	395.61
385.201	262.84
385.577	400.72
385.953	436.47
386.329	426.25
386.706	390.51
387.082	462
387.458	367.53
387.834	349.65
388.209	375.19
388.585	428.81
388.961	398.17
389.337	385.4
389.713	418.59
390.088	344.55
390.464	385.4
390.839	380.29
391.215	451.79
391.59	364.97
391.966	380.29
392.341	380.29
392.716	382.85
393.092	301.14
393.467	339.44
393.842	398.17
394.217	444.13
394.592	382.85
394.967	403.27
395.342	387.95
395.717	380.29
396.092	413.49
396.467	336.89
396.841	352.21
397.216	395.61
397.591	382.85
397.965	341.99
398.34	349.65
398.714	362.42
399.089	385.4
399.463	439.02
399.838	413.49
400.212	341.99
400.586	413.49
400.961	416.04
401.335	390.51
401.709	413.49
402.083	418.59
402.457	393.06
402.831	451.79
403.205	459.45
403.579	469.66
403.953	462
404.326	362.42
404.7	393.06
405.074	380.29
405.447	416.04
405.821	408.38
406.195	403.27
406.568	398.17
406.942	433.91
407.315	395.61
407.688	354.76
408.062	423.7
408.435	375.19
408.808	357.31
409.181	446.68
409.554	359.87
409.927	403.27
410.3	390.51
410.673	400.72
411.046	380.29
411.419	403.27
411.792	428.81
412.165	393.06
412.537	418.59
412.91	377.74
413.283	403.27
413.655	385.4
414.028	387.95
414.4	400.72
414.773	359.87
415.145	377.74
415.517	385.4
415.889	451.79
416.262	474.77
416.634	464.56
417.006	431.36
417.378	416.04
417.75	387.95
418.122	387.95
418.494	439.02
418.866	382.85
419.238	410.93
419.609	421.15
419.981	416.04
420.353	370.08
420.725	377.74
421.096	393.06
421.468	464.56
421.839	482.43
422.211	393.06
422.582	462
422.953	296.03
423.325	331.78
423.696	428.81
424.067	454.34
424.438	387.95
424.809	446.68
425.18	372.63
425.551	324.12
425.922	428.81
426.293	395.61
426.664	390.51
427.035	469.66
427.406	446.68
427.776	405.83
428.147	456.9
428.518	393.06
428.888	446.68
429.259	446.68
429.629	513.07
429.999	395.61
430.37	372.63
430.74	359.87
431.11	477.32
431.481	423.7
431.851	405.83
432.221	367.53
432.591	377.74
432.961	441.57
433.331	331.78
433.701	451.79
434.071	359.87
434.441	426.25
434.81	387.95
435.18	393.06
435.55	382.85
435.919	408.38
436.289	410.93
436.658	354.76
437.028	433.91
437.397	372.63
437.767	410.93
438.136	413.49
438.505	364.97
438.875	444.13
439.244	474.77
439.613	433.91
439.982	387.95
440.351	380.29
440.72	479.88
441.089	439.02
441.458	428.81
441.827	395.61
442.196	423.7
442.564	538.6
442.933	446.68
443.302	451.79
443.67	395.61
444.039	444.13
444.407	380.29
444.776	426.25
445.144	418.59
445.513	441.57
445.881	367.53
446.249	362.42
446.617	467.11
446.986	349.65
447.354	464.56
447.722	375.19
448.09	439.02
448.458	370.08
448.826	490.09
449.194	413.49
449.561	385.4
449.929	431.36
450.297	387.95
450.665	380.29
451.032	433.91
451.4	431.36
451.767	403.27
452.135	467.11
452.502	474.77
452.87	444.13
453.237	439.02
453.604	454.34
453.971	380.29
454.339	367.53
454.706	459.45
455.073	405.83
455.44	444.13
455.807	433.91
456.174	426.25
456.541	451.79
456.908	441.57
457.274	449.23
457.641	439.02
458.008	375.19
458.374	449.23
458.741	459.45
459.108	441.57
459.474	487.54
459.841	390.51
460.207	436.47
460.573	421.15
460.94	464.56
461.306	451.79
461.672	423.7
462.038	431.36
462.404	433.91
462.771	357.31
463.137	357.31
463.503	449.23
463.868	439.02
464.234	403.27
464.6	441.57
464.966	410.93
465.332	410.93
465.697	416.04
466.063	398.17
466.429	454.34
466.794	444.13
467.16	479.88
467.525	441.57
467.89	446.68
468.256	377.74
468.621	387.95
468.986	431.36
469.351	439.02
469.717	451.79
470.082	502.86
470.447	410.93
470.812	428.81
471.177	497.75
471.542	367.53
471.906	423.7
472.271	449.23
472.636	405.83
473.001	395.61
473.365	482.43
473.73	469.66
474.094	375.19
474.459	380.29
474.823	477.32
475.188	372.63
475.552	380.29
475.917	416.04
476.281	474.77
476.645	426.25
477.009	387.95
477.373	433.91
477.737	416.04
478.101	413.49
478.465	436.47
478.829	385.4
479.193	387.95
479.557	456.9
479.921	428.81
480.284	441.57
480.648	431.36
481.012	426.25
481.375	416.04
481.739	410.93
482.102	433.91
482.466	474.77
482.829	523.28
483.193	477.32
483.556	484.98
483.919	433.91
484.282	474.77
484.645	408.38
485.009	421.15
485.372	495.2
485.735	393.06
486.098	439.02
486.46	405.83
486.823	423.7
487.186	398.17
487.549	454.34
487.912	472.22
488.274	385.4
488.637	387.95
488.999	482.43
489.362	398.17
489.724	413.49
490.087	487.54
490.449	446.68
490.811	423.7
491.174	456.9
491.536	393.06
491.898	441.57
492.26	416.04
492.622	408.38
492.984	462
493.346	464.56
493.708	449.23
494.07	456.9
494.432	405.83
494.794	454.34
495.155	454.34
495.517	467.11
495.879	451.79
496.24	410.93
496.602	408.38
496.963	484.98
497.325	359.87
497.686	469.66
498.048	490.09
498.409	441.57
498.77	474.77
499.131	382.85
499.492	405.83
499.854	482.43
500.215	372.63
500.576	367.53
500.937	403.27
501.298	405.83
501.658	474.77
502.019	367.53
502.38	456.9
502.741	418.59
503.101	426.25
503.462	495.2
503.823	410.93
504.183	380.29
504.543	390.51
504.904	370.08
505.264	484.98
505.625	403.27
505.985	367.53
506.345	413.49
506.705	408.38
507.065	418.59
507.426	398.17
507.786	482.43
508.146	372.63
508.505	451.79
508.865	421.15
509.225	405.83
509.585	520.73
509.945	479.88
510.304	413.49
510.664	377.74
511.024	431.36
511.383	446.68
511.743	497.75
